910								910
1050								1050
578								578
1230								1230
595								595
824								824
211								211
336								336
1381								1381
795								795
450								450
652								652
352								352
837								837
880								880
457								457
474								474
1151								1151
1379								1379
1057								1057
1081								1081
670								670
522								522
753								753
633								633
339								339
236								236
372								372
976								976
983								983
1044								1044
845								845
539								539
682								682
1205								1205
956								956
329								329
515								515
139								139
791								791
1054								1054
1121								1121
1212								1212
1074								1074
1251								1251
1247								1247
485								485
410								410
1256								1256
364								364
1046								1046
682								682
1044								1044
573								573
857								857
1012								1012
262								262
1159								1159
296								296
995								995
473								473
1055								1055
202								202
603								603
887								887
596								596
616								616
313								313
363								363
669								669
1027								1027
1029								1029
660								660
970								970
1531								1531
1289								1289
1289								1289
1289								1289
1289								1289
679								679
1531								1531
1462								1462
679								679
1531								1531
1531								1531
610								610
1462								1462
852								852
1289								1289
1289								1289
1289								1289
679								679
1531								1531
1531								1531
1531								1531
1531								1531
610								610
1462								1462
852								852
610								610
1531								1531
610								610
1531								1531
1289								1289
852								852
1462								1462
610								610
852								852
852								852
1462								1462
1462								1462
1289								1289
1531								1531
852								852
610								610
852								852
679								679
610								610
1531								1531
1289								1289
1289								1289
1462								1462
1462								1462
1462								1462
1289								1289
1531								1531
1289								1289
1531								1531
1462								1462
1289								1289
610								610
852								852
610								610
1531								1531
1289								1289
610								610
610								610
1531								1531
852								852
852								852
1462								1462
1289								1289
1531								1531
679								679
852								852
852								852
1531								1531
610								610
1289								1289
1289								1289
1531								1531
852								852
1289								1289
1531								1531
1462								1462
679								679
1462								1462
679								679
1462								1462
610								610
1531								1531
1531								1531
1289								1289
610								610
1531								1531
1462								1462
1531								1531
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
802								802
472								472
538								538
607								607
948								948
993								993
1206								1206
1222								1222
718								718
692								692
1331								1331
499								499
329								329
580								580
679								679
1230								1230
1271								1271
1024								1024
1119								1119
692								692
266								266
483								483
1012								1012
321								321
730								730
452								452
329								329
893								893
577								577
683								683
738								738
1223								1223
1006								1006
401								401
616								616
1023								1023
385								385
434								434
1031								1031
724								724
750								750
651								651
947								947
1028								1028
455								455
330								330
437								437
358								358
665								665
688								688
1005								1005
533								533
321								321
476								476
213								213
1081								1081
501								501
977								977
623								623
558								558
584								584
712								712
1073								1073
509								509
418								418
935								935
726								726
560								560
1069								1069
432								432
957								957
195								195
1129								1129
588								588
214								214
1064								1064
1102								1102
973								973
628								628
375								375
880								880
1087								1087
901								901
299								299
397								397
1132								1132
677								677
529								529
1046								1046
384								384
558								558
555								555
318								318
1178								1178
351								351
1086								1086
276								276
316								316
1003								1003
733								733
827								827
310								310
531								531
153								153
243								243
1209								1209
1180								1180
747								747
890								890
976								976
676								676
262								262
360								360
1065								1065
1200								1200
1245								1245
988								988
586								586
516								516
194								194
1112								1112
778								778
631								631
974								974
644								644
1173								1173
640								640
399								399
178								178
548								548
644								644
445								445
932								932
20								20
383								383
670								670
782								782
644								644
1090								1090
1173								1173
399								399
198								198
1090								1090
528								528
1193								1193
307								307
1193								1193
528								528
403								403
561								561
1173								1173
383								383
624								624
1193								1193
952								952
561								561
399								399
640								640
670								670
624								624
178								178
158								158
1090								1090
158								158
287								287
383								383
241								241
307								307
1315								1315
445								445
403								403
399								399
419								419
640								640
399								399
624								624
557								557
419								419
782								782
383								383
198								198
158								158
1315								1315
178								178
782								782
403								403
419								419
1193								1193
624								624
399								399
624								624
528								528
624								624
241								241
419								419
383								383
644								644
403								403
561								561
241								241
782								782
198								198
624								624
528								528
419								419
1193								1193
782								782
952								952
403								403
561								561
1090								1090
1193								1193
624								624
1229								1229
1233								1233
1302								1302
732								732
821								821
762								762
1014								1014
1061								1061
629								629
327								327
1046								1046
1071								1071
505								505
592								592
422								422
973								973
911								911
909								909
754								754
723								723
1068								1068
703								703
898								898
1070								1070
789								789
739								739
427								427
724								724
314								314
887								887
880								880
498								498
727								727
785								785
807								807
458								458
408								408
614								614
376								376
546								546
879								879
382								382
695								695
288								288
120								120
865								865
490								490
265								265
137								137
304								304
329								329
635								635
729								729
685								685
840								840
463								463
1071								1071
732								732
546								546
1184								1184
387								387
403								403
1002								1002
473								473
1310								1310
582								582
387								387
224								224
410								410
795								795
727								727
902								902
281								281
954								954
1003								1003
567								567
994								994
149								149
1114								1114
858								858
1133								1133
1001								1001
742								742
440								440
711								711
531								531
903								903
736								736
639								639
360								360
764								764
107								107
912								912
1149								1149
1167								1167
1004								1004
848								848
290								290
857								857
838								838
771								771
442								442
1129								1129
1103								1103
688								688
721								721
905								905
667								667
314								314
794								794
896								896
969								969
508								508
903								903
418								418
389								389
279								279
726								726
1182								1182
739								739
144								144
372								372
324								324
349								349
878								878
577								577
282								282
324								324
917								917
506								506
584								584
1259								1259
384								384
716								716
1056								1056
1176								1176
482								482
372								372
283								283
373								373
187								187
749								749
806								806
197								197
763								763
677								677
144								144
1006								1006
202								202
349								349
461								461
241								241
575								575
491								491
639								639
890								890
150								150
645								645
117								117
578								578
447								447
949								949
341								341
1136								1136
760								760
998								998
411								411
479								479
574								574
139								139
893								893
260								260
446								446
957								957
976								976
200								200
963								963
929								929
962								962
1009								1009
860								860
699								699
511								511
101								101
161								161
1118								1118
359								359
992								992
1013								1013
452								452
569								569
645								645
976								976
406								406
430								430
681								681
928								928
425								425
904								904
993								993
1067								1067
305								305
263								263
908								908
455								455
570								570
609								609
380								380
826								826
164								164
86								86
390								390
483								483
339								339
1051								1051
984								984
279								279
1003								1003
1025								1025
900								900
699								699
434								434
498								498
638								638
1096								1096
884								884
496								496
945								945
244								244
1046								1046
534								534
366								366
287								287
842								842
947								947
381								381
374								374
872								872
1013								1013
897								897
460								460
149								149
539								539
196								196
900								900
241								241
597								597
879								879
484								484
308								308
385								385
128								128
602								602
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
509								509
310								310
1272								1272
1200								1200
944								944
859								859
252								252
958								958
273								273
955								955
462								462
419								419
137								137
703								703
742								742
429								429
739								739
389								389
569								569
366								366
887								887
639								639
139								139
1195								1195
694								694
739								739
508								508
1178								1178
444								444
461								461
1139								1139
973								973
674								674
708								708
1236								1236
485								485
427								427
649								649
899								899
615								615
210								210
98								98
307								307
872								872
919								919
784								784
1121								1121
326								326
1085								1085
656								656
1098								1098
682								682
305								305
1166								1166
1083								1083
649								649
242								242
574								574
454								454
781								781
826								826
1178								1178
217								217
1149								1149
423								423
1162								1162
1113								1113
464								464
988								988
530								530
517								517
643								643
244								244
332								332
934								934
1220								1220
886								886
599								599
370								370
202								202
758								758
352								352
205								205
308								308
980								980
965								965
250								250
474								474
1220								1220
662								662
660								660
870								870
522								522
269								269
741								741
331								331
936								936
905								905
215								215
359								359
1220								1220
712								712
141								141
339								339
1116								1116
502								502
243								243
851								851
257								257
208								208
690								690
197								197
533								533
401								401
525								525
1108								1108
244								244
178								178
768								768
224								224
840								840
297								297
829								829
916								916
925								925
215								215
139								139
580								580
987								987
497								497
448								448
428								428
242								242
305								305
816								816
819								819
1167								1167
652								652
599								599
1038								1038
177								177
963								963
798								798
613								613
1269								1269
431								431
565								565
625								625
244								244
574								574
1167								1167
880								880
1233								1233
1181								1181
1099								1099
392								392
794								794
1169								1169
980								980
605								605
313								313
564								564
899								899
528								528
1053								1053
569								569
821								821
288								288
678								678
704								704
689								689
348								348
647								647
1193								1193
725								725
492								492
159								159
540								540
905								905
453								453
1136								1136
816								816
953								953
789								789
641								641
1046								1046
741								741
1109								1109
601								601
1028								1028
866								866
324								324
632								632
1005								1005
470								470
686								686
781								781
797								797
829								829
155								155
1150								1150
346								346
831								831
453								453
1047								1047
823								823
364								364
827								827
310								310
987								987
763								763
774								774
493								493
716								716
861								861
999								999
596								596
789								789
778								778
780								780
1016								1016
823								823
532								532
1248								1248
1071								1071
834								834
668								668
745								745
802								802
1248								1248
740								740
521								521
653								653
347								347
952								952
885								885
908								908
516								516
727								727
351								351
660								660
1012								1012
863								863
907								907
822								822
656								656
308								308
1068								1068
444								444
582								582
859								859
1117								1117
605								605
362								362
811								811
333								333
270								270
1289								1289
572								572
704								704
138								138
403								403
326								326
1090								1090
1113								1113
309								309
917								917
578								578
264								264
1060								1060
867								867
505								505
375								375
711								711
351								351
836								836
246								246
832								832
798								798
600								600
898								898
274								274
405								405
121								121
104								104
947								947
747								747
563								563
1160								1160
377								377
1030								1030
354								354
188								188
345								345
681								681
599								599
429								429
1032								1032
57								57
406								406
1050								1050
761								761
1265								1265
98								98
690								690
1146								1146
102								102
461								461
173								173
833								833
605								605
590								590
682								682
277								277
695								695
80								80
990								990
728								728
596								596
974								974
778								778
261								261
1174								1174
619								619
621								621
749								749
907								907
718								718
1022								1022
1114								1114
871								871
1125								1125
1225								1225
661								661
1285								1285
557								557
1518								1518
1049								1049
622								622
697								697
609								609
754								754
481								481
916								916
601								601
716								716
736								736
795								795
852								852
948								948
1330								1330
380								380
973								973
813								813
1239								1239
1095								1095
1053								1053
266								266
710								710
1004								1004
333								333
639								639
787								787
1276								1276
1097								1097
871								871
494								494
423								423
407								407
853								853
1152								1152
596								596
823								823
732								732
782								782
414								414
968								968
571								571
462								462
1191								1191
1110								1110
341								341
1268								1268
215								215
766								766
1001								1001
1104								1104
62								62
946								946
1277								1277
777								777
573								573
1052								1052
1003								1003
569								569
509								509
547								547
869								869
783								783
790								790
856								856
922								922
976								976
1122								1122
1200								1200
1164								1164
344								344
761								761
834								834
1310								1310
633								633
582								582
661								661
478								478
718								718
425								425
755								755
541								541
1221								1221
916								916
731								731
1113								1113
432								432
624								624
1001								1001
446								446
661								661
321								321
766								766
1090								1090
1280								1280
578								578
460								460
482								482
828								828
1009								1009
1198								1198
1073								1073
603								603
818								818
688								688
942								942
590								590
599								599
1304								1304
908								908
412								412
476								476
772								772
702								702
863								863
923								923
902								902
1264								1264
837								837
1619								1619
986								986
650								650
1310								1310
558								558
1389								1389
1558								1558
641								641
740								740
757								757
634								634
1134								1134
1065								1065
1272								1272
886								886
1488								1488
1292								1292
839								839
503								503
513								513
432								432
414								414
527								527
547								547
1336								1336
957								957
1107								1107
290								290
925								925
1198								1198
621								621
800								800
1150								1150
1374								1374
1479								1479
872								872
1511								1511
867								867
1028								1028
700								700
1093								1093
1237								1237
453								453
858								858
1224								1224
1058								1058
436								436
728								728
588								588
1314								1314
1434								1434
1597								1597
595								595
587								587
1489								1489
777								777
961								961
830								830
1193								1193
911								911
921								921
653								653
1097								1097
1386								1386
1418								1418
1031								1031
1598								1598
1175								1175
1120								1120
1147								1147
1273								1273
1512								1512
538								538
678								678
987								987
754								754
626								626
1011								1011
1635								1635
1119								1119
1175								1175
1839								1839
966								966
1177								1177
974								974
1013								1013
493								493
960								960
1593								1593
736								736
351								351
763								763
986								986
934								934
919								919
1106								1106
1000								1000
675								675
379								379
1098								1098
392								392
1170								1170
795								795
864								864
1053								1053
738								738
1120								1120
519								519
463								463
1124								1124
545								545
998								998
711								711
558								558
918								918
1043								1043
297								297
169								169
658								658
1032								1032
291								291
939								939
833								833
610								610
732								732
704								704
1303								1303
1025								1025
581								581
691								691
701								701
530								530
705								705
424								424
1197								1197
783								783
1053								1053
1096								1096
973								973
613								613
1188								1188
1032								1032
705								705
983								983
840								840
998								998
321								321
657								657
1253								1253
805								805
651								651
732								732
874								874
1024								1024
702								702
769								769
258								258
770								770
217								217
598								598
1306								1306
1059								1059
709								709
768								768
502								502
1090								1090
934								934
714								714
451								451
822								822
549								549
950								950
260								260
1041								1041
603								603
490								490
432								432
958								958
676								676
714								714
342								342
982								982
390								390
405								405
1179								1179
1164								1164
545								545
1161								1161
1066								1066
1288								1288
785								785
864								864
453								453
439								439
795								795
1121								1121
558								558
1029								1029
1106								1106
563								563
394								394
679								679
605								605
952								952
341								341
542								542
753								753
970								970
272								272
963								963
768								768
909								909
409								409
1381								1381
692								692
613								613
959								959
1214								1214
1650								1650
1081								1081
1053								1053
832								832
1330								1330
625								625
876								876
709								709
692								692
1229								1229
1479								1479
412								412
1081								1081
1214								1214
280								280
1123								1123
1371								1371
1214								1214
1214								1214
409								409
1305								1305
1653								1653
1123								1123
866								866
1037								1037
821								821
821								821
917								917
1053								1053
896								896
930								930
309								309
1163								1163
1037								1037
625								625
810								810
912								912
654								654
632								632
944								944
924								924
688								688
1013								1013
1017								1017
337								337
1235								1235
924								924
480								480
145								145
800								800
493								493
385								385
934								934
662								662
1141								1141
1148								1148
1049								1049
507								507
498								498
1234								1234
238								238
977								977
757								757
481								481
511								511
420								420
325								325
692								692
1005								1005
390								390
1069								1069
969								969
1080								1080
394								394
823								823
905								905
1144								1144
896								896
471								471
774								774
1126								1126
272								272
575								575
686								686
544								544
1219								1219
796								796
206								206
1045								1045
807								807
1059								1059
720								720
962								962
1090								1090
545								545
389								389
1319								1319
738								738
1406								1406
1679								1679
957								957
585								585
1211								1211
674								674
483								483
898								898
913								913
726								726
651								651
1227								1227
855								855
642								642
1521								1521
1042								1042
1384								1384
1249								1249
1008								1008
1354								1354
468								468
1433								1433
687								687
1238								1238
616								616
783								783
1342								1342
1246								1246
924								924
599								599
1314								1314
913								913
1282								1282
1156								1156
1405								1405
357								357
1546								1546
1001								1001
1525								1525
1386								1386
1097								1097
1054								1054
1153								1153
1186								1186
1314								1314
690								690
1120								1120
916								916
1256								1256
1463								1463
1481								1481
1478								1478
935								935
421								421
735								735
445								445
108								108
1288								1288
1416								1416
1456								1456
525								525
1251								1251
95								95
800								800
1313								1313
1181								1181
630								630
1257								1257
770								770
455								455
1238								1238
920								920
432								432
314								314
1126								1126
617								617
1066								1066
197								197
266								266
445								445
680								680
977								977
980								980
754								754
576								576
432								432
256								256
451								451
618								618
634								634
473								473
844								844
1270								1270
560								560
729								729
549								549
247								247
295								295
904								904
291								291
547								547
857								857
1011								1011
833								833
1135								1135
668								668
550								550
1077								1077
457								457
709								709
837								837
439								439
829								829
500								500
497								497
1049								1049
598								598
1378								1378
1467								1467
1385								1385
1049								1049
1010								1010
870								870
1487								1487
1930								1930
1713								1713
953								953
1868								1868
1120								1120
1010								1010
697								697
1098								1098
791								791
598								598
1660								1660
1880								1880
1706								1706
1804								1804
1005								1005
909								909
2095								2095
966								966
1025								1025
1249								1249
1334								1334
1154								1154
1843								1843
1093								1093
1445								1445
1907								1907
1618								1618
1367								1367
1450								1450
1445								1445
1467								1467
1253								1253
1555								1555
927								927
1378								1378
837								837
1702								1702
1578								1578
870								870
1998								1998
1959								1959
1755								1755
1779								1779
1843								1843
2230								2230
1098								1098
1450								1450
2113								2113
2113								2113
1378								1378
1456								1456
1378								1378
1489								1489
1727								1727
1049								1049
1790								1790
1321								1321
1378								1378
2108								2108
1695								1695
995								995
799								799
759								759
1135								1135
1103								1103
656								656
689								689
988								988
1046								1046
1030								1030
1122								1122
1134								1134
1163								1163
1083								1083
1193								1193
1250								1250
1203								1203
991								991
682								682
1223								1223
1166								1166
1399								1399
1226								1226
937								937
665								665
1641								1641
944								944
661								661
1156								1156
613								613
799								799
991								991
254								254
1063								1063
908								908
747								747
719								719
1112								1112
784								784
1188								1188
258								258
519								519
832								832
627								627
568								568
816								816
636								636
835								835
988								988
354								354
588								588
308								308
1000								1000
828								828
1152								1152
332								332
279								279
1088								1088
745								745
481								481
355								355
417								417
1097								1097
588								588
1026								1026
281								281
969								969
155								155
458								458
266								266
989								989
961								961
1103								1103
954								954
772								772
989								989
208								208
355								355
754								754
1195								1195
445								445
821								821
785								785
716								716
526								526
786								786
970								970
595								595
392								392
1125								1125
635								635
679								679
343								343
1136								1136
735								735
524								524
495								495
476								476
657								657
1202								1202
135								135
202								202
301								301
335								335
395								395
377								377
682								682
991								991
931								931
746								746
612								612
673								673
606								606
1130								1130
650								650
846								846
889								889
602								602
310								310
1264								1264
808								808
865								865
447								447
866								866
563								563
622								622
599								599
934								934
720								720
799								799
868								868
957								957
1203								1203
846								846
1176								1176
750								750
1458								1458
133								133
841								841
947								947
1300								1300
527								527
525								525
1069								1069
678								678
1099								1099
522								522
1245								1245
554								554
1301								1301
1298								1298
1154								1154
846								846
1158								1158
1104								1104
586								586
940								940
1271								1271
725								725
1263								1263
674								674
1692								1692
673								673
331								331
567								567
720								720
728								728
1019								1019
690								690
862								862
1235								1235
1422								1422
803								803
1156								1156
816								816
477								477
618								618
513								513
736								736
724								724
898								898
576								576
1032								1032
41								41
299								299
978								978
1020								1020
868								868
1069								1069
714								714
932								932
926								926
420								420
682								682
1018								1018
1063								1063
806								806
208								208
669								669
434								434
877								877
799								799
1266								1266
543								543
1172								1172
1265								1265
630								630
590								590
290								290
1192								1192
272								272
833								833
857								857
689								689
1064								1064
1349								1349
552								552
668								668
459								459
624								624
985								985
735								735
1189								1189
628								628
990								990
944								944
333								333
883								883
1199								1199
863								863
487								487
560								560
590								590
1196								1196
1261								1261
1520								1520
901								901
1050								1050
741								741
331								331
379								379
1329								1329
1134								1134
749								749
1134								1134
1134								1134
1070								1070
1239								1239
1382								1382
1109								1109
580								580
169								169
1024								1024
971								971
613								613
1109								1109
1109								1109
475								475
580								580
886								886
1070								1070
411								411
613								613
644								644
307								307
1109								1109
1630								1630
797								797
659								659
1520								1520
718								718
1208								1208
307								307
718								718
749								749
1382								1382
797								797
1630								1630
1382								1382
718								718
1109								1109
991								991
1134								1134
966								966
1070								1070
411								411
1070								1070
1140								1140
991								991
1239								1239
645								645
549								549
667								667
391								391
572								572
616								616
535								535
978								978
683								683
1093								1093
624								624
507								507
248								248
1037								1037
528								528
601								601
353								353
1032								1032
126								126
1039								1039
909								909
1138								1138
843								843
674								674
765								765
956								956
776								776
576								576
555								555
1111								1111
586								586
1049								1049
763								763
1334								1334
1080								1080
912								912
1177								1177
429								429
708								708
976								976
1093								1093
410								410
1017								1017
1312								1312
421								421
539								539
676								676
791								791
1257								1257
349								349
266								266
1071								1071
1001								1001
484								484
1208								1208
785								785
899								899
1152								1152
869								869
958								958
1049								1049
210								210
1155								1155
915								915
967								967
537								537
621								621
1267								1267
513								513
758								758
596								596
1251								1251
807								807
290								290
1215								1215
790								790
588								588
501								501
781								781
538								538
1033								1033
250								250
375								375
295								295
644								644
1033								1033
246								246
739								739
361								361
270								270
674								674
1004								1004
607								607
429								429
765								765
566								566
629								629
980								980
893								893
189								189
1286								1286
798								798
1114								1114
596								596
805								805
481								481
1052								1052
716								716
513								513
548								548
598								598
1334								1334
1098								1098
978								978
1276								1276
1230								1230
924								924
1116								1116
493								493
728								728
820								820
1081								1081
1199								1199
1321								1321
878								878
1200								1200
1171								1171
529								529
735								735
900								900
845								845
1184								1184
1050								1050
926								926
840								840
430								430
1437								1437
371								371
325								325
756								756
1178								1178
339								339
1214								1214
941								941
964								964
455								455
381								381
756								756
938								938
724								724
846								846
925								925
886								886
164								164
934								934
343								343
381								381
721								721
819								819
299								299
1005								1005
644								644
1205								1205
769								769
861								861
199								199
880								880
937								937
327								327
622								622
320								320
646								646
714								714
854								854
357								357
793								793
607								607
314								314
362								362
854								854
574								574
1020								1020
688								688
387								387
384								384
410								410
888								888
537								537
1268								1268
304								304
325								325
572								572
784								784
555								555
1313								1313
1297								1297
633								633
627								627
1103								1103
923								923
720								720
499								499
478								478
1027								1027
456								456
427								427
403								403
396								396
509								509
282								282
648								648
1250								1250
1361								1361
1140								1140
664								664
1141								1141
750								750
1052								1052
625								625
376								376
943								943
956								956
1003								1003
156								156
339								339
977								977
1286								1286
535								535
131								131
375								375
617								617
436								436
996								996
694								694
1050								1050
677								677
1246								1246
1196								1196
793								793
784								784
1088								1088
621								621
1356								1356
1120								1120
378								378
286								286
545								545
579								579
595								595
665								665
802								802
1057								1057
553								553
719								719
863								863
504								504
296								296
1039								1039
1139								1139
122								122
635								635
713								713
844								844
93								93
366								366
652								652
589								589
973								973
984								984
634								634
1035								1035
996								996
615								615
213								213
411								411
425								425
902								902
425								425
977								977
467								467
469								469
745								745
962								962
715								715
681								681
782								782
641								641
912								912
666								666
1168								1168
458								458
1147								1147
399								399
606								606
804								804
1417								1417
819								819
500								500
671								671
638								638
980								980
969								969
1442								1442
798								798
1052								1052
772								772
832								832
621								621
371								371
530								530
970								970
549								549
625								625
1141								1141
617								617
991								991
528								528
666								666
1309								1309
490								490
413								413
532								532
1301								1301
715								715
1537								1537
965								965
429								429
435								435
628								628
1036								1036
611								611
274								274
219								219
1131								1131
83								83
383								383
1136								1136
442								442
374								374
687								687
1213								1213
819								819
921								921
319								319
657								657
1098								1098
930								930
591								591
742								742
269								269
788								788
1214								1214
833								833
380								380
154								154
892								892
302								302
366								366
789								789
450								450
539								539
1174								1174
1050								1050
748								748
983								983
737								737
486								486
796								796
407								407
262								262
763								763
985								985
796								796
788								788
921								921
801								801
698								698
336								336
320								320
1110								1110
625								625
1185								1185
